engine,part,src,dst,count,sum,prob
DDi75E300-60,尿素液位及温度传感器总成,1761_17,1624_2,6,83,0.072289157
DDi75E300-60,尿素液位及温度传感器总成,1761_17,171_4,10,83,0.120481928
DDi75E300-60,尿素液位及温度传感器总成,1761_17,1720_9,4,83,0.048192771
DDi75E300-60,尿素液位及温度传感器总成,1761_17,1761_18,22,83,0.265060241
DDi75E300-60,尿素液位及温度传感器总成,1761_17,1761_9,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,3340_2,2,83,0.024096386
DDi75E300-60,尿素液位及温度传感器总成,1761_17,3364_17,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,3364_27,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,3364_7,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,520243_0,2,83,0.024096386
DDi75E300-60,尿素液位及温度传感器总成,1761_17,520291_22,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,520522_2,3,83,0.036144578
DDi75E300-60,尿素液位及温度传感器总成,1761_17,520524_2,2,83,0.024096386
DDi75E300-60,尿素液位及温度传感器总成,1761_17,523010_1,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,523014_8,2,83,0.024096386
DDi75E300-60,尿素液位及温度传感器总成,1761_17,523028_12,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,523036_8,5,83,0.060240964
DDi75E300-60,尿素液位及温度传感器总成,1761_17,601_4,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,604_21,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,791_2,3,83,0.036144578
DDi75E300-60,尿素液位及温度传感器总成,1761_17,792_2,8,83,0.096385542
DDi75E300-60,尿素液位及温度传感器总成,1761_17,792_5,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,798_5,1,83,0.012048193
DDi75E300-60,尿素液位及温度传感器总成,1761_17,934_5,2,83,0.024096386
DDi75E300-60,尿素液位及温度传感器总成,1761_18,1241_1,1,25,0.04
DDi75E300-60,尿素液位及温度传感器总成,1761_18,171_4,5,25,0.2
DDi75E300-60,尿素液位及温度传感器总成,1761_18,1720_9,1,25,0.04
DDi75E300-60,尿素液位及温度传感器总成,1761_18,1721_9,1,25,0.04
DDi75E300-60,尿素液位及温度传感器总成,1761_18,1761_1,7,25,0.28
DDi75E300-60,尿素液位及温度传感器总成,1761_18,4750_16,1,25,0.04
DDi75E300-60,尿素液位及温度传感器总成,1761_18,520291_22,2,25,0.08
DDi75E300-60,尿素液位及温度传感器总成,1761_18,523013_8,1,25,0.04
DDi75E300-60,尿素液位及温度传感器总成,1761_18,523036_8,2,25,0.08
DDi75E300-60,尿素液位及温度传感器总成,1761_18,791_2,1,25,0.04
DDi75E300-60,尿素液位及温度传感器总成,1761_18,934_5,1,25,0.04
DDi75E300-60,尿素液位及温度传感器总成,1761_18,尿素液位及温度传感器总成,2,25,0.08
DDi75E300-60,尿素液位及温度传感器总成,1761_9,1761_17,1,17,0.058823529
DDi75E300-60,尿素液位及温度传感器总成,1761_9,3364_17,1,17,0.058823529
DDi75E300-60,尿素液位及温度传感器总成,1761_9,3364_27,6,17,0.352941176
DDi75E300-60,尿素液位及温度传感器总成,1761_9,3364_7,1,17,0.058823529
DDi75E300-60,尿素液位及温度传感器总成,1761_9,3364_9,7,17,0.411764706
DDi75E300-60,尿素液位及温度传感器总成,1761_9,520277_4,1,17,0.058823529
DDi75E300-60,尿素液位及温度传感器总成,1769_11,1624_2,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,1769_11,523014_8,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,27_4,518112_5,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,3216_9,520291_22,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3216_9,523014_8,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3216_9,5743_9,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3226_9,1761_9,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3226_9,3216_9,2,3,0.666666667
DDi75E300-60,尿素液位及温度传感器总成,3251_16,1624_2,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3251_16,4750_16,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3251_16,520480_0,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3251_9,3226_9,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3251_9,3364_7,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3251_9,5743_9,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3340_2,1624_2,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3340_2,1761_17,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3340_2,520519_2,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,3361_22,尿素液位及温度传感器总成,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,3363_5,1761_9,1,8,0.125
DDi75E300-60,尿素液位及温度传感器总成,3363_5,3251_9,1,8,0.125
DDi75E300-60,尿素液位及温度传感器总成,3363_5,3364_9,4,8,0.5
DDi75E300-60,尿素液位及温度传感器总成,3363_5,523008_8,1,8,0.125
DDi75E300-60,尿素液位及温度传感器总成,3363_5,尿素液位及温度传感器总成,1,8,0.125
DDi75E300-60,尿素液位及温度传感器总成,3364_17,1624_2,5,86,0.058139535
DDi75E300-60,尿素液位及温度传感器总成,3364_17,171_4,8,86,0.093023256
DDi75E300-60,尿素液位及温度传感器总成,3364_17,1721_9,1,86,0.011627907
DDi75E300-60,尿素液位及温度传感器总成,3364_17,1761_1,1,86,0.011627907
DDi75E300-60,尿素液位及温度传感器总成,3364_17,1761_17,3,86,0.034883721
DDi75E300-60,尿素液位及温度传感器总成,3364_17,1761_9,1,86,0.011627907
DDi75E300-60,尿素液位及温度传感器总成,3364_17,3364_27,2,86,0.023255814
DDi75E300-60,尿素液位及温度传感器总成,3364_17,3364_7,13,86,0.151162791
DDi75E300-60,尿素液位及温度传感器总成,3364_17,4365_3,1,86,0.011627907
DDi75E300-60,尿素液位及温度传感器总成,3364_17,520243_0,1,86,0.011627907
DDi75E300-60,尿素液位及温度传感器总成,3364_17,520253_11,1,86,0.011627907
DDi75E300-60,尿素液位及温度传感器总成,3364_17,520291_22,23,86,0.26744186
DDi75E300-60,尿素液位及温度传感器总成,3364_17,520519_2,2,86,0.023255814
DDi75E300-60,尿素液位及温度传感器总成,3364_17,520520_2,2,86,0.023255814
DDi75E300-60,尿素液位及温度传感器总成,3364_17,520521_2,4,86,0.046511628
DDi75E300-60,尿素液位及温度传感器总成,3364_17,521021_2,1,86,0.011627907
DDi75E300-60,尿素液位及温度传感器总成,3364_17,523009_8,1,86,0.011627907
DDi75E300-60,尿素液位及温度传感器总成,3364_17,523014_8,9,86,0.104651163
DDi75E300-60,尿素液位及温度传感器总成,3364_17,792_2,3,86,0.034883721
DDi75E300-60,尿素液位及温度传感器总成,3364_17,尿素液位及温度传感器总成,4,86,0.046511628
DDi75E300-60,尿素液位及温度传感器总成,3364_27,171_4,1,24,0.041666667
DDi75E300-60,尿素液位及温度传感器总成,3364_27,1761_1,1,24,0.041666667
DDi75E300-60,尿素液位及温度传感器总成,3364_27,1761_9,2,24,0.083333333
DDi75E300-60,尿素液位及温度传感器总成,3364_27,3251_9,1,24,0.041666667
DDi75E300-60,尿素液位及温度传感器总成,3364_27,3363_5,3,24,0.125
DDi75E300-60,尿素液位及温度传感器总成,3364_27,3364_17,2,24,0.083333333
DDi75E300-60,尿素液位及温度传感器总成,3364_27,3364_9,4,24,0.166666667
DDi75E300-60,尿素液位及温度传感器总成,3364_27,4363_14,2,24,0.083333333
DDi75E300-60,尿素液位及温度传感器总成,3364_27,4364_1,2,24,0.083333333
DDi75E300-60,尿素液位及温度传感器总成,3364_27,4365_4,1,24,0.041666667
DDi75E300-60,尿素液位及温度传感器总成,3364_27,520291_22,1,24,0.041666667
DDi75E300-60,尿素液位及温度传感器总成,3364_27,520520_2,1,24,0.041666667
DDi75E300-60,尿素液位及温度传感器总成,3364_27,520521_2,2,24,0.083333333
DDi75E300-60,尿素液位及温度传感器总成,3364_27,尿素液位及温度传感器总成,1,24,0.041666667
DDi75E300-60,尿素液位及温度传感器总成,3364_7,1624_2,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,171_4,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,1721_9,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,1761_9,2,33,0.060606061
DDi75E300-60,尿素液位及温度传感器总成,3364_7,3364_17,19,33,0.575757576
DDi75E300-60,尿素液位及温度传感器总成,3364_7,520243_24,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,520291_22,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,520540_2,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,521024_2,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,523004_4,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,523010_8,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_7,792_2,2,33,0.060606061
DDi75E300-60,尿素液位及温度传感器总成,3364_7,尿素液位及温度传感器总成,1,33,0.03030303
DDi75E300-60,尿素液位及温度传感器总成,3364_9,1761_9,3,17,0.176470588
DDi75E300-60,尿素液位及温度传感器总成,3364_9,3216_9,1,17,0.058823529
DDi75E300-60,尿素液位及温度传感器总成,3364_9,3363_5,2,17,0.117647059
DDi75E300-60,尿素液位及温度传感器总成,3364_9,3364_27,5,17,0.294117647
DDi75E300-60,尿素液位及温度传感器总成,3364_9,4376_5,1,17,0.058823529
DDi75E300-60,尿素液位及温度传感器总成,3364_9,520291_22,1,17,0.058823529
DDi75E300-60,尿素液位及温度传感器总成,3364_9,尿素液位及温度传感器总成,4,17,0.235294118
DDi75E300-60,尿素液位及温度传感器总成,3510_0,3510_2,2,2,1
DDi75E300-60,尿素液位及温度传感器总成,3510_2,102_3,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,3510_2,524003_3,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,4201_2,1624_2,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,4201_2,171_4,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,4201_2,3364_17,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,4203_2,3364_17,1,5,0.2
DDi75E300-60,尿素液位及温度传感器总成,4203_2,518115_6,1,5,0.2
DDi75E300-60,尿素液位及温度传感器总成,4203_2,523036_8,1,5,0.2
DDi75E300-60,尿素液位及温度传感器总成,4203_2,792_2,1,5,0.2
DDi75E300-60,尿素液位及温度传感器总成,4203_2,934_5,1,5,0.2
DDi75E300-60,尿素液位及温度传感器总成,4344_4,523036_8,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,4344_4,791_2,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,4346_5,518111_5,3,11,0.272727273
DDi75E300-60,尿素液位及温度传感器总成,4346_5,518112_5,3,11,0.272727273
DDi75E300-60,尿素液位及温度传感器总成,4346_5,518114_5,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4346_5,518143_5,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4346_5,520277_4,3,11,0.272727273
DDi75E300-60,尿素液位及温度传感器总成,4363_14,1624_2,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4363_14,171_4,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4363_14,1720_9,2,11,0.181818182
DDi75E300-60,尿素液位及温度传感器总成,4363_14,1721_9,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4363_14,1722_9,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4363_14,518114_5,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4363_14,523009_8,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4363_14,523013_8,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4363_14,523014_8,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4363_14,597_7,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,4364_1,3364_17,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,4364_1,3364_27,2,3,0.666666667
DDi75E300-60,尿素液位及温度传感器总成,4364_18,520524_2,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,4365_3,520519_2,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,4365_3,520520_2,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,4365_4,3364_17,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,4365_6,520519_2,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,4375_10,4375_12,4,5,0.8
DDi75E300-60,尿素液位及温度传感器总成,4375_10,520513_2,1,5,0.2
DDi75E300-60,尿素液位及温度传感器总成,4375_12,4375_10,2,4,0.5
DDi75E300-60,尿素液位及温度传感器总成,4375_12,521023_2,1,4,0.25
DDi75E300-60,尿素液位及温度传感器总成,4375_12,792_2,1,4,0.25
DDi75E300-60,尿素液位及温度传感器总成,4376_5,1761_9,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,444_4,4363_14,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,4750_16,1127_1,1,9,0.111111111
DDi75E300-60,尿素液位及温度传感器总成,4750_16,1241_1,1,9,0.111111111
DDi75E300-60,尿素液位及温度传感器总成,4750_16,171_4,2,9,0.222222222
DDi75E300-60,尿素液位及温度传感器总成,4750_16,520480_0,1,9,0.111111111
DDi75E300-60,尿素液位及温度传感器总成,4750_16,798_5,1,9,0.111111111
DDi75E300-60,尿素液位及温度传感器总成,4750_16,934_5,3,9,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518001_5,1761_17,1,4,0.25
DDi75E300-60,尿素液位及温度传感器总成,518001_5,518006_5,1,4,0.25
DDi75E300-60,尿素液位及温度传感器总成,518001_5,520243_0,1,4,0.25
DDi75E300-60,尿素液位及温度传感器总成,518001_5,792_2,1,4,0.25
DDi75E300-60,尿素液位及温度传感器总成,518002_5,518007_5,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,518002_5,518112_5,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,518003_5,1624_2,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,518003_5,520243_0,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,518004_5,518003_5,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,518006_5,171_4,2,8,0.25
DDi75E300-60,尿素液位及温度传感器总成,518006_5,1761_17,2,8,0.25
DDi75E300-60,尿素液位及温度传感器总成,518006_5,518001_5,1,8,0.125
DDi75E300-60,尿素液位及温度传感器总成,518006_5,518111_13,1,8,0.125
DDi75E300-60,尿素液位及温度传感器总成,518006_5,639_9,1,8,0.125
DDi75E300-60,尿素液位及温度传感器总成,518006_5,792_2,1,8,0.125
DDi75E300-60,尿素液位及温度传感器总成,518007_5,518111_5,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,518007_5,523014_8,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,518017_1,132_3,1,6,0.166666667
DDi75E300-60,尿素液位及温度传感器总成,518017_1,27_4,1,6,0.166666667
DDi75E300-60,尿素液位及温度传感器总成,518017_1,518151_1,2,6,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518017_1,520524_2,1,6,0.166666667
DDi75E300-60,尿素液位及温度传感器总成,518017_1,521024_2,1,6,0.166666667
DDi75E300-60,尿素液位及温度传感器总成,518100_5,518104_5,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,518103_5,518119_5,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,518103_5,523014_8,1,2,0.5
DDi75E300-60,尿素液位及温度传感器总成,518104_5,518103_5,1,1,1
DDi75E300-60,尿素液位及温度传感器总成,518106_5,518002_5,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518106_5,518107_5,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518106_5,518110_5,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518107_5,518108_5,2,3,0.666666667
DDi75E300-60,尿素液位及温度传感器总成,518107_5,518111_5,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518108_5,518106_5,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518108_5,518119_5,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518108_5,521021_2,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518109_5,518108_5,1,3,0.333333333
DDi75E300-60,尿素液位及温度传感器总成,518109_5,518110_5,2,3,0.666666667
DDi75E300-60,尿素液位及温度传感器总成,518110_13,518110_6,1,7,0.142857143
DDi75E300-60,尿素液位及温度传感器总成,518110_13,518111_13,1,7,0.142857143
DDi75E300-60,尿素液位及温度传感器总成,518110_13,518143_13,1,7,0.142857143
DDi75E300-60,尿素液位及温度传感器总成,518110_13,523013_8,1,7,0.142857143
DDi75E300-60,尿素液位及温度传感器总成,518110_13,523014_8,1,7,0.142857143
DDi75E300-60,尿素液位及温度传感器总成,518110_13,523026_12,1,7,0.142857143
DDi75E300-60,尿素液位及温度传感器总成,518110_13,523036_8,1,7,0.142857143
DDi75E300-60,尿素液位及温度传感器总成,518110_5,518107_5,1,18,0.055555556
DDi75E300-60,尿素液位及温度传感器总成,518110_5,518111_5,8,18,0.444444444
DDi75E300-60,尿素液位及温度传感器总成,518110_5,518112_5,2,18,0.111111111
DDi75E300-60,尿素液位及温度传感器总成,518110_5,518114_5,1,18,0.055555556
DDi75E300-60,尿素液位及温度传感器总成,518110_5,518115_13,1,18,0.055555556
DDi75E300-60,尿素液位及温度传感器总成,518110_5,518115_5,1,18,0.055555556
DDi75E300-60,尿素液位及温度传感器总成,518110_5,518119_5,2,18,0.111111111
DDi75E300-60,尿素液位及温度传感器总成,518110_5,520253_11,1,18,0.055555556
DDi75E300-60,尿素液位及温度传感器总成,518110_5,524019_12,1,18,0.055555556
DDi75E300-60,尿素液位及温度传感器总成,518110_6,1127_1,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,518110_6,1761_17,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,518110_6,523013_8,2,11,0.181818182
DDi75E300-60,尿素液位及温度传感器总成,518110_6,523026_12,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,518110_6,523036_8,6,11,0.545454545
DDi75E300-60,尿素液位及温度传感器总成,518111_13,1624_2,1,11,0.090909091
DDi75E300-60,尿素液位及温度传感器总成,518111_13,518110_13,3,11,0.272727273
DDi75E300-60,尿素液位及温度传感器总成,518111_13,523014_8,1,11,0.090909091
